EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
2.211,3.044,7.608,5.487,2.260,0.804,4.017,3.211,-0.014,0.948,-0.262,-0.458,-1.221,0.336,73.333,311489.000,1.000
2.009,1.614,6.207,4.748,0.656,-2.628,-2.115,1.694,-0.015,0.946,-0.264,-0.427,-1.251,0.305,73.333,311490.000,1.000
0.878,-0.426,3.575,3.196,-1.288,-5.988,-8.906,-0.341,-0.015,0.948,-0.263,-0.519,-1.251,0.275,73.333,311491.000,1.000
-0.780,-2.664,0.557,1.236,-2.697,-7.787,-13.497,-1.376,-0.015,0.948,-0.263,-0.519,-1.190,0.214,73.333,311492.000,1.000
-2.164,-4.453,-1.985,-0.395,-2.764,-6.857,-13.511,-0.092,-0.015,0.948,-0.263,-0.519,-1.282,0.153,73.333,311493.000,1.000
-2.389,-5.154,-3.250,-0.842,-1.046,-3.018,-8.007,4.210,-0.016,0.951,-0.260,-0.580,-1.343,0.183,73.333,311494.000,1.000
-1.078,-4.664,-3.155,0.174,1.935,2.390,1.212,10.537,-0.017,0.951,-0.261,-0.732,-1.282,0.214,73.333,311495.000,1.000
1.233,-3.584,-2.261,1.831,4.547,7.000,9.794,15.714,-0.015,0.950,-0.261,-0.732,-1.312,0.305,73.333,311496.000,1.000
3.351,-2.704,-1.512,2.574,5.098,8.834,13.255,16.225,-0.016,0.949,-0.262,-0.854,-1.312,0.305,73.333,311497.000,1.000
4.143,-2.508,-1.635,1.185,3.000,7.054,9.597,10.761,-0.016,0.948,-0.263,-0.793,-1.282,0.366,73.333,311498.000,1.000
3.183,-3.049,-2.634,-2.343,-1.014,1.981,0.195,1.042,-0.015,0.946,-0.261,-0.854,-1.434,0.397,73.333,311499.000,1.000
0.997,-3.844,-4.086,-6.625,-5.109,-4.496,-10.630,-8.731,-0.016,0.946,-0.260,-0.854,-1.465,0.397,73.333,311500.000,1.000
-1.217,-3.975,-5.019,-9.460,-6.986,-9.127,-17.086,-13.457,-0.015,0.948,-0.266,-0.793,-1.465,0.397,73.333,311501.000,1.000
-2.391,-2.828,-4.651,-9.269,-5.404,-9.408,-15.589,-10.433,-0.016,0.947,-0.263,-0.885,-1.465,0.427,73.333,311502.000,1.000
-2.303,-0.762,-3.171,-6.282,-1.267,-5.647,-7.509,-1.671,-0.015,0.949,-0.266,-0.793,-1.465,0.519,73.333,311503.000,1.000
-1.586,1.194,-1.466,-2.256,3.111,-0.545,2.201,7.706,-0.015,0.951,-0.265,-0.885,-1.404,0.549,73.333,311504.000,1.000
-1.116,2.263,-0.532,0.842,5.759,3.217,8.711,13.226,-0.015,0.950,-0.264,-0.977,-1.404,0.549,73.333,311505.000,1.000
-1.383,2.424,-0.564,2.016,6.076,4.710,10.187,13.429,-0.015,0.951,-0.261,-0.977,-1.434,0.580,73.333,311506.000,1.000
-2.382,2.031,-1.334,1.402,4.540,4.320,7.506,9.592,-0.014,0.949,-0.261,-1.007,-1.495,0.549,73.333,311507.000,1.000
-3.839,1.285,-2.711,-0.227,1.932,2.643,2.499,4.201,-0.015,0.948,-0.263,-1.007,-1.434,0.549,73.333,311508.000,1.000
-5.409,0.187,-4.481,-2.064,-1.106,0.272,-3.074,-0.621,-0.017,0.948,-0.262,-1.007,-1.404,0.671,73.333,311509.000,1.000
